448,192,16963,128,0,17156:0:0:0:0:
192,192,16963,1,0,0:0:0:0:
64,192,17156,1,8,0:0:0:0:
192,192,17156,128,2,17350:0:0:0:0:
320,192,17156,1,0,0:0:0:0:
64,192,17350,128,0,17543:0:0:0:0:
448,192,17350,1,0,0:0:0:0:
320,192,17543,128,2,17930:0:0:0:0:
448,192,17543,1,4,0:0:0:0:
192,192,17543,1,0,0:0:0:0:
64,192,17737,1,0,0:0:0:0:
64,192,17930,1,2,0:0:0:0:
192,192,17930,1,8,0:0:0:0:
448,192,17930,1,0,0:0:0:0:
320,192,18124,1,0,0:0:0:0:
64,192,18318,128,2,18511:0:0:0:0:
448,192,18318,1,0,0:0:0:0:
320,192,18511,128,0,18705:0:0:0:0:
192,192,18511,1,0,0:0:0:0:
64,192,18705,1,2,0:0:0:0:
192,192,18705,128,8,18898:0:0:0:0:
448,192,18705,1,0,0:0:0:0:
448,192,18898,128,0,19092:0:0:0:0:
320,192,18898,1,0,0:0:0:0:
64,192,19092,128,2,19479:0:0:0:0:
192,192,19092,1,4,0:0:0:0:
320,192,19092,1,0,0:0:0:0:
448,192,19285,1,0,0:0:0:0:
192,192,19479,128,8,19866:0:0:0:0:
320,192,19479,1,2,0:0:0:0:
448,192,19479,1,0,0:0:0:0:
320,192,19672,1,0,0:0:0:0:
64,192,19866,1,2,0:0:0:0:
448,192,19866,128,0,20253:0:0:0:0:
192,192,20059,1,0,0:0:0:0:
64,192,20253,1,8,0:0:0:0:
192,192,20253,1,2,0:0:0:0:
320,192,20253,128,0,20640:0:0:0:0:
448,192,20447,1,0,0:0:0:0:
64,192,20640,1,2,0:0:0:0:
192,192,20640,128,4,20705:0:0:0:0:
448,192,20640,1,0,0:0:0:0:
320,192,20834,1,0,0:0:0:0:
192,192,20930,1,0,0:0:0:0:
64,192,21027,1,2,0:0:0:0:
320,192,21027,1,8,0:0:0:0:
448,192,21027,1,0,0:0:0:0:
64,192,21221,1,0,0:0:0:0:
192,192,21221,1,0,0:0:0:0:
320,192,21414,128,2,21479:0:0:0:0:
448,192,21414,1,4,0:0:0:0:
192,192,21414,1,0,0:0:0:0:
64,192,21608,1,0,0:0:0:0:
192,192,21705,1,0,0:0:0:0:
64,192,21801,1,2,0:0:0:0:
320,192,21801,1,8,0:0:0:0:
448,192,21801,1,0,0:0:0:0:
192,192,21995,1,0,0:0:0:0:
320,192,21995,1,0,0:0:0:0:
64,192,22189,1,2,0:0:0:0:
448,192,22189,128,4,22253:0:0:0:0:
192,192,22189,1,0,0:0:0:0:
320,192,22382,1,0,0:0:0:0:
192,192,22479,1,0,0:0:0:0:
64,192,22576,1,8,0:0:0:0:
320,192,22576,1,2,0:0:0:0:
448,192,22576,1,0,0:0:0:0:
448,192,22769,1,0,0:0:0:0:
64,192,22963,1,2,0:0:0:0:
320,192,22963,1,0,0:0:0:0:
192,192,23059,1,0,0:0:0:0:
448,192,23156,1,0,0:0:0:0:
320,192,23253,1,0,0:0:0:0:
64,192,23350,1,8,0:0:0:0:
192,192,23350,1,2,0:0:0:0:
448,192,23350,1,0,0:0:0:0:
320,192,23447,1,0,0:0:0:0:
192,192,23543,1,0,0:0:0:0:
64,192,23640,1,0,0:0:0:0:
320,192,23737,1,2,0:0:0:0:
448,192,23737,1,0,0:0:0:0:
192,192,23834,1,0,0:0:0:0:
320,192,23930,1,0,0:0:0:0:
64,192,24027,1,0,0:0:0:0:
192,192,24124,1,2,0:0:0:0:
320,192,24124,1,8,0:0:0:0:
448,192,24124,1,0,0:0:0:0:
64,192,24221,1,0,0:0:0:0:
448,192,24318,1,0,0:0:0:0:
320,192,24414,1,0,0:0:0:0:
64,192,24511,1,2,0:0:0:0:
192,192,24511,1,0,0:0:0:0:
320,192,24608,1,0,0:0:0:0:
448,192,24705,1,0,0:0:0:0:
192,192,24801,1,0,0:0:0:0:
320,192,24898,1,2,0:0:0:0:
448,192,24898,1,8,0:0:0:0:
64,192,24963,1,0,0:0:0:0:
192,192,24963,1,0,0:0:0:0:
320,192,25027,1,0,0:0:0:0:
448,192,25027,1,0,0:0:0:0:
64,192,25092,1,0,0:0:0:0:
192,192,25092,1,0,0:0:0:0:
320,192,25189,1,0,0:0:0:0:
448,192,25189,1,0,0:0:0:0:
64,192,25285,1,0,0:0:0:0:
192,192,25285,1,0,0:0:0:0:
320,192,25672,128,0,26059:0:0:0:0:
448,192,25866,128,0,26059:0:0:0:0:
192,192,26059,128,0,26447:0:0:0:0:
320,192,26253,128,0,26447:0:0:0:0:
64,192,26447,128,0,26834:0:0:0:0:
448,192,26640,1,0,0:0:0:0:
192,192,26834,1,2,0:0:0:0:
320,192,26834,128,4,27221:0:0:0:0:
448,192,26834,1,0,0:0:0:0:
64,192,27027,1,0,0:0:0:0:
64,192,27221,1,2,0:0:0:0:
192,192,27221,1,8,0:0:0:0:
448,192,27221,1,0,0:0:0:0:
448,192,27414,1,0,0:0:0:0:
320,192,27511,1,0,0:0:0:0:
64,192,27608,128,2,27995:0:0:0:0:
192,192,27608,1,0,0:0:0:0:
448,192,27801,1,0,0:0:0:0:
192,192,27995,1,2,0:0:0:0:
320,192,27995,1,8,0:0:0:0:
448,192,27995,1,0,0:0:0:0:
64,192,28189,1,0,0:0:0:0:
192,192,28285,1,0,0:0:0:0:
320,192,28382,1,2,0:0:0:0:
448,192,28382,128,0,28769:0:0:0:0:
192,192,28576,1,0,0:0:0:0:
64,192,28769,1,8,0:0:0:0:
192,192,28769,1,2,0:0:0:0:
320,192,28769,1,0,0:0:0:0:
448,192,28963,1,0,0:0:0:0:
64,192,29059,1,0,0:0:0:0:
192,192,29156,128,2,29543:0:0:0:0:
320,192,29156,1,0,0:0:0:0:
448,192,29350,1,0,0:0:0:0:
64,192,29543,1,8,0:0:0:0:
320,192,29543,128,2,29930:0:0:0:0:
448,192,29543,1,0,0:0:0:0:
192,192,29737,1,0,0:0:0:0:
64,192,29930,1,2,0:0:0:0:
448,192,29930,128,0,30318:0:0:0:0:
192,192,30124,1,0,0:0:0:0:
64,192,30318,1,2,0:0:0:0:
192,192,30318,1,8,0:0:0:0:
320,192,30318,1,0,0:0:0:0:
448,192,30511,1,0,0:0:0:0:
320,192,30608,1,0,0:0:0:0:
64,192,30705,1,2,0:0:0:0:
192,192,30705,1,0,0:0:0:0:
64,192,30898,1,0,0:0:0:0:
448,192,30898,1,0,0:0:0:0:
320,192,31092,1,2,0:0:0:0:
448,192,31092,1,8,0:0:0:0:
64,192,31189,1,0,0:0:0:0:
192,192,31189,1,0,0:0:0:0:
320,192,31285,1,0,0:0:0:0:
448,192,31285,1,0,0:0:0:0:
64,192,31479,128,2,31866:0:0:0:0:
192,192,31479,1,0,0:0:0:0:
448,192,31672,1,0,0:0:0:0:
192,192,31866,1,8,0:0:0:0:
320,192,31866,1,2,0:0:0:0:
448,192,31866,1,0,0:0:0:0:
320,192,32059,1,8,0:0:0:0:
64,192,32156,1,8,0:0:0:0:
192,192,32156,1,0,0:0:0:0:
320,192,32253,1,2,0:0:0:0:
448,192,32253,1,0,0:0:0:0:
64,192,32350,1,8,0:0:0:0:
192,192,32350,1,0,0:0:0:0:
320,192,32447,1,8,0:0:0:0:
448,192,32447,1,0,0:0:0:0:
64,192,32543,1,8,0:0:0:0:
192,192,32543,1,0,0:0:0:0:
320,192,32640,1,8,0:0:0:0:
448,192,32640,1,2,0:0:0:0:
64,192,32737,1,8,0:0:0:0:
192,192,32834,1,8,0:0:0:0:
320,192,32834,1,0,0:0:0:0:
448,192,32930,1,8,0:0:0:0:
192,192,33027,1,2,0:0:0:0:
64,192,33027,128,4,33414:0:0:0:0:
320,192,33221,1,0,0:0:0:0:
192,192,33414,1,2,0:0:0:0:
320,192,33414,1,8,0:0:0:0:
448,192,33414,1,0,0:0:0:0:
64,192,33608,1,0,0:0:0:0:
448,192,33705,1,0,0:0:0:0:
192,192,33801,128,2,34189:0:0:0:0:
320,192,33801,1,0,0:0:0:0:
64,192,33995,1,0,0:0:0:0:
64,192,34189,1,2,0:0:0:0:
320,192,34189,1,8,0:0:0:0:
448,192,34189,1,0,0:0:0:0:
192,192,34382,1,0,0:0:0:0:
64,192,34479,1,0,0:0:0:0:
320,192,34576,1,2,0:0:0:0:
448,192,34576,128,0,34963:0:0:0:0:
192,192,34769,1,0,0:0:0:0:
64,192,34963,1,8,0:0:0:0:
192,192,34963,1,2,0:0:0:0:
320,192,34963,1,0,0:0:0:0:
448,192,35156,1,0,0:0:0:0:
64,192,35253,1,0,0:0:0:0:
192,192,35350,1,2,0:0:0:0:
320,192,35350,1,0,0:0:0:0:
64,192,35543,1,0,0:0:0:0:
320,192,35543,1,0,0:0:0:0:
64,192,35737,1,8,0:0:0:0:
192,192,35737,1,2,0:0:0:0:
448,192,35737,1,0,0:0:0:0:
320,192,35930,1,0,0:0:0:0:
448,192,35930,1,0,0:0:0:0:
192,192,36124,1,2,0:0:0:0:
64,192,36124,1,0,0:0:0:0:
448,192,36318,1,8,0:0:0:0:
320,192,36382,1,8,0:0:0:0:
192,192,36447,1,8,0:0:0:0:
64,192,36511,1,2,0:0:0:0:
448,192,36511,1,8,0:0:0:0:
320,192,36608,1,8,0:0:0:0:
192,192,36608,1,0,0:0:0:0:
64,192,36705,1,8,0:0:0:0:
448,192,36705,1,0,0:0:0:0:
320,192,36801,1,8,0:0:0:0:
192,192,36801,1,0,0:0:0:0:
64,192,36898,1,2,0:0:0:0:
448,192,36898,1,0,0:0:0:0:
320,192,36995,1,8,0:0:0:0:
192,192,36995,1,0,0:0:0:0:
64,192,37092,1,8,0:0:0:0:
448,192,37140,1,8,0:0:0:0:
320,192,37189,1,8,0:0:0:0:
192,192,37285,1,2,0:0:0:0:
64,192,37285,1,8,0:0:0:0:
448,192,37382,1,8,0:0:0:0:
320,192,37382,1,0,0:0:0:0:
192,192,37479,1,8,0:0:0:0:
64,192,37479,1,0,0:0:0:0:
448,192,37576,1,8,0:0:0:0:
320,192,37576,1,0,0:0:0:0:
192,192,37672,1,0,0:0:0:0:
64,192,37672,1,6,0:0:0:0:
320,192,37769,1,0,0:0:0:0:
448,192,37769,1,8,0:0:0:0:
64,192,37866,1,8,0:0:0:0:
192,192,37914,1,8,0:0:0:0:
320,192,37963,1,8,0:0:0:0:
64,192,38059,1,14,0:0:0:0:
448,192,38059,1,0,0:0:0:0:
192,192,38156,1,0,0:0:0:0:
320,192,38156,1,8,0:0:0:0:
64,192,38253,1,8,0:0:0:0:
448,192,38253,1,0,0:0:0:0:
448,192,38447,1,2,0:0:0:0:
64,192,38447,1,4,0:0:0:0:
192,192,38447,1,0,0:0:0:0:
320,192,38543,1,8,0:0:0:0:
192,192,38592,1,8,0:0:0:0:
64,192,38640,1,8,0:0:0:0:
320,192,38737,1,8,0:0:0:0:
448,192,38737,1,0,0:0:0:0:
64,192,38834,1,14,0:0:0:0:
192,192,38834,1,0,0:0:0:0:
448,192,38930,1,8,0:0:0:0:
320,192,38930,1,0,0:0:0:0:
192,192,39027,1,8,0:0:0:0:
64,192,39027,1,0,0:0:0:0:
320,192,39124,1,8,0:0:0:0:
448,192,39221,1,4,0:0:0:0:
64,192,39221,1,0,0:0:0:0:
192,192,39221,128,2,39414:0:0:0:0:
64,192,39414,1,8,0:0:0:0:
320,192,39414,1,0,0:0:0:0:
448,192,39414,1,0,0:0:0:0:
320,192,39608,1,2,0:0:0:0:
192,192,39608,1,0,0:0:0:0:
448,192,39705,1,2,0:0:0:0:
64,192,39801,1,8,0:0:0:0:
192,192,39801,1,0,0:0:0:0:
320,192,39801,1,0,0:0:0:0:
64,192,39995,1,2,0:0:0:0:
448,192,39995,1,0,0:0:0:0:
448,192,40189,1,8,0:0:0:0:
192,192,40189,1,0,0:0:0:0:
320,192,40189,1,0,0:0:0:0:
320,192,40382,1,2,0:0:0:0:
64,192,40382,1,0,0:0:0:0:
192,192,40479,1,2,0:0:0:0:
64,192,40576,1,8,0:0:0:0:
320,192,40576,1,0,0:0:0:0:
448,192,40576,1,0,0:0:0:0:
192,192,40769,1,0,0:0:0:0:
448,192,40769,128,2,40963:0:0:0:0:
64,192,40963,1,8,0:0:0:0:
320,192,40963,1,0,0:0:0:0:
192,192,40963,1,0,0:0:0:0:
64,192,41156,1,2,0:0:0:0:
448,192,41156,1,0,0:0:0:0:
320,192,41253,1,2,0:0:0:0:
64,192,41350,1,8,0:0:0:0:
192,192,41350,1,0,0:0:0:0:
448,192,41350,1,0,0:0:0:0:
192,192,41543,1,2,0:0:0:0:
320,192,41543,1,0,0:0:0:0:
64,192,41737,1,8,0:0:0:0:
320,192,41737,1,0,0:0:0:0:
448,192,41737,1,0,0:0:0:0:
192,192,41930,1,2,0:0:0:0:
448,192,41930,1,0,0:0:0:0:
320,192,42027,1,2,0:0:0:0:
64,192,42124,1,8,0:0:0:0:
192,192,42124,1,0,0:0:0:0:
448,192,42124,1,0,0:0:0:0:
320,192,42318,1,0,0:0:0:0:
64,192,42318,128,2,42511:0:0:0:0:
192,192,42511,1,8,0:0:0:0:
320,192,42511,1,0,0:0:0:0:
448,192,42511,1,0,0:0:0:0:
64,192,42705,1,2,0:0:0:0:
448,192,42705,1,0,0:0:0:0:
192,192,42801,1,2,0:0:0:0:
64,192,42898,1,8,0:0:0:0:
320,192,42898,1,0,0:0:0:0:
448,192,42898,1,0,0:0:0:0:
320,192,43092,1,2,0:0:0:0:
192,192,43092,128,0,43285:0:0:0:0:
64,192,43285,1,8,0:0:0:0:
320,192,43285,1,0,0:0:0:0:
448,192,43285,1,0,0:0:0:0:
192,192,43479,1,2,0:0:0:0:
448,192,43479,1,0,0:0:0:0:
320,192,43576,1,2,0:0:0:0:
64,192,43672,1,8,0:0:0:0:
192,192,43672,1,0,0:0:0:0:
448,192,43672,1,0,0:0:0:0:
64,192,43866,1,2,0:0:0:0:
320,192,43866,128,0,44059:0:0:0:0:
64,192,44059,1,8,0:0:0:0:
192,192,44059,1,0,0:0:0:0:
448,192,44059,1,0,0:0:0:0:
320,192,44253,1,2,0:0:0:0:
448,192,44253,1,0,0:0:0:0:
192,192,44350,1,2,0:0:0:0:
64,192,44447,1,8,0:0:0:0:
320,192,44447,1,0,0:0:0:0:
448,192,44447,1,0,0:0:0:0:
192,192,44640,1,2,0:0:0:0:
320,192,44640,1,0,0:0:0:0:
64,192,44834,1,8,0:0:0:0:
192,192,44834,1,0,0:0:0:0:
448,192,44834,1,0,0:0:0:0:
320,192,45027,1,2,0:0:0:0:
448,192,45027,1,0,0:0:0:0:
64,192,45124,1,8,0:0:0:0:
192,192,45124,1,2,0:0:0:0:
320,192,45221,1,8,0:0:0:0:
448,192,45221,1,0,0:0:0:0:
192,192,45318,1,8,0:0:0:0:
64,192,45414,1,2,0:0:0:0:
320,192,45414,1,0,0:0:0:0:
448,192,45414,128,0,45608:0:0:0:0:
64,192,45608,1,8,0:0:0:0:
192,192,45608,1,0,0:0:0:0:
320,192,45608,1,0,0:0:0:0:
192,192,45801,1,2,0:0:0:0:
448,192,45801,1,0,0:0:0:0:
64,192,45898,1,2,0:0:0:0:
320,192,45995,1,8,0:0:0:0:
192,192,45995,1,0,0:0:0:0:
448,192,45995,1,0,0:0:0:0:
320,192,46189,1,2,0:0:0:0:
64,192,46189,1,0,0:0:0:0:
448,192,46382,1,8,0:0:0:0:
64,192,46382,1,0,0:0:0:0:
192,192,46382,1,0,0:0:0:0:
320,192,46576,1,2,0:0:0:0:
448,192,46576,1,0,0:0:0:0:
192,192,46672,1,2,0:0:0:0:
64,192,46769,1,8,0:0:0:0:
320,192,46769,1,0,0:0:0:0:
448,192,46769,1,0,0:0:0:0:
192,192,46963,1,2,0:0:0:0:
320,192,46963,128,0,47156:0:0:0:0:
64,192,47156,1,8,0:0:0:0:
192,192,47156,1,0,0:0:0:0:
448,192,47156,1,0,0:0:0:0:
320,192,47350,1,2,0:0:0:0:
448,192,47350,1,0,0:0:0:0:
192,192,47447,1,2,0:0:0:0:
64,192,47543,1,8,0:0:0:0:
320,192,47543,1,0,0:0:0:0:
448,192,47543,1,0,0:0:0:0:
192,192,47737,1,2,0:0:0:0:
320,192,47737,1,0,0:0:0:0:
64,192,47930,1,8,0:0:0:0:
192,192,47930,1,0,0:0:0:0:
448,192,47930,1,0,0:0:0:0:
320,192,48124,1,2,0:0:0:0:
448,192,48124,1,0,0:0:0:0:
64,192,48221,1,2,0:0:0:0:
192,192,48221,1,8,0:0:0:0:
320,192,48318,1,8,0:0:0:0:
448,192,48318,1,0,0:0:0:0:
192,192,48414,1,8,0:0:0:0:
64,192,48511,128,2,49672:0:0:0:0:
320,192,48511,1,0,0:0:0:0:
448,192,48511,1,0,0:0:0:0:
320,192,50834,1,0,0:0:0:0:
448,192,50834,1,0,0:0:0:0:
64,192,50834,1,0,0:0:0:0:
64,192,51027,1,2,0:0:0:0:
320,192,51027,1,4,0:0:0:0:
192,192,51027,1,0,0:0:0:0:
64,192,51221,1,2,0:0:0:0:
192,192,51221,1,4,0:0:0:0:
448,192,51221,1,0,0:0:0:0:
320,192,51414,1,2,0:0:0:0:
448,192,51414,1,4,0:0:0:0:
192,192,51414,1,0,0:0:0:0:
64,192,51607,128,2,51931:0:0:0:0:
192,192,51607,1,4,0:0:0:0:
320,192,51607,1,0,0:0:0:0:
448,192,51769,1,0,0:0:0:0:
320,192,51931,1,2,0:0:0:0:
448,192,51931,1,0,0:0:0:0:
64,192,52093,1,8,0:0:0:0:
192,192,52093,1,0,0:0:0:0:
320,192,52093,1,0,0:0:0:0:
192,192,52255,1,0,0:0:0:0:
64,192,52417,1,2,0:0:0:0:
448,192,52417,1,0,0:0:0:0:
64,192,52579,1,2,0:0:0:0:
448,192,52579,1,0,0:0:0:0:
192,192,52742,1,8,0:0:0:0:
320,192,52742,1,0,0:0:0:0:
448,192,52742,1,0,0:0:0:0:
64,192,52904,1,2,0:0:0:0:
192,192,52904,128,0,53228:0:0:0:0:
320,192,53066,1,0,0:0:0:0:
320,192,53228,1,2,0:0:0:0:
448,192,53228,1,0,0:0:0:0:
64,192,53390,1,8,0:0:0:0:
192,192,53390,1,0,0:0:0:0:
448,192,53390,1,0,0:0:0:0:
320,192,53552,1,0,0:0:0:0:
64,192,53715,1,2,0:0:0:0:
192,192,53715,1,0,0:0:0:0:
64,192,53877,1,2,0:0:0:0:
192,192,53877,1,0,0:0:0:0:
64,192,54039,1,8,0:0:0:0:
320,192,54039,1,0,0:0:0:0:
448,192,54039,1,0,0:0:0:0:
192,192,54201,1,2,0:0:0:0:
448,192,54201,128,0,54525:0:0:0:0:
64,192,54363,1,0,0:0:0:0:
64,192,54525,1,2,0:0:0:0:
320,192,54525,1,0,0:0:0:0:
192,192,54688,1,8,0:0:0:0:
320,192,54688,1,0,0:0:0:0:
448,192,54688,1,0,0:0:0:0:
192,192,54850,1,0,0:0:0:0:
320,192,55012,1,2,0:0:0:0:
448,192,55012,1,0,0:0:0:0:
320,192,55174,1,2,0:0:0:0:
448,192,55174,1,0,0:0:0:0:
64,192,55336,1,8,0:0:0:0:
192,192,55336,1,0,0:0:0:0:
448,192,55336,1,0,0:0:0:0:
64,192,55498,1,2,0:0:0:0:
320,192,55498,1,0,0:0:0:0:
192,192,55661,1,0,0:0:0:0:
64,192,55823,1,2,0:0:0:0:
448,192,55823,1,0,0:0:0:0:
64,192,55985,1,8,0:0:0:0:
192,192,55985,1,0,0:0:0:0:
320,192,55985,1,0,0:0:0:0:
320,192,56147,1,0,0:0:0:0:
192,192,56309,1,2,0:0:0:0:
448,192,56309,1,0,0:0:0:0:
192,192,56471,1,2,0:0:0:0:
448,192,56471,1,0,0:0:0:0:
64,192,56634,1,8,0:0:0:0:
320,192,56634,1,0,0:0:0:0:
448,192,56634,1,0,0:0:0:0:
64,192,56796,1,2,0:0:0:0:
192,192,56796,128,4,57120:0:0:0:0:
320,192,56796,1,0,0:0:0:0:
448,192,56958,1,0,0:0:0:0:
64,192,57120,1,2,0:0:0:0:
448,192,57120,1,0,0:0:0:0:
192,192,57282,1,8,0:0:0:0:
320,192,57282,1,0,0:0:0:0:
64,192,57282,1,0,0:0:0:0:
320,192,57444,1,0,0:0:0:0:
192,192,57606,1,2,0:0:0:0:
64,192,57606,1,0,0:0:0:0:
192,192,57769,1,2,0:0:0:0:
64,192,57769,1,0,0:0:0:0:
64,192,57931,1,8,0:0:0:0:
320,192,57931,1,0,0:0:0:0:
448,192,57931,1,0,0:0:0:0:
192,192,58093,128,2,58417:0:0:0:0:
320,192,58093,1,0,0:0:0:0:
448,192,58255,1,0,0:0:0:0:
64,192,58417,1,2,0:0:0:0:
448,192,58417,1,0,0:0:0:0:
64,192,58579,1,8,0:0:0:0:
192,192,58579,1,0,0:0:0:0:
320,192,58579,1,0,0:0:0:0:
320,192,58742,1,0,0:0:0:0:
64,192,58904,1,2,0:0:0:0:
448,192,58904,1,0,0:0:0:0:
64,192,59066,1,2,0:0:0:0:
448,192,59066,1,0,0:0:0:0:
192,192,59228,1,8,0:0:0:0:
320,192,59228,1,0,0:0:0:0:
448,192,59228,1,0,0:0:0:0:
64,192,59390,1,2,0:0:0:0:
320,192,59390,1,0,0:0:0:0:
64,192,59552,1,0,0:0:0:0:
192,192,59552,1,0,0:0:0:0:
192,192,59715,1,2,0:0:0:0:
448,192,59715,1,0,0:0:0:0:
64,192,59877,1,8,0:0:0:0:
320,192,59877,1,0,0:0:0:0:
448,192,59877,1,0,0:0:0:0:
320,192,60039,1,0,0:0:0:0:
64,192,60201,1,2,0:0:0:0:
192,192,60201,1,0,0:0:0:0:
